Date,Type,Link
2021-05-03 04:28:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6793856808168558592
2021-05-02 18:58:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790873270691467264
2021-05-02 18:57:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6793084595320557568
2021-05-02 18:44:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6794500711179665408
2021-05-01 13:11:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6793486108391981056
2021-05-01 13:10:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6793746055709229056
2021-05-01 13:09:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6793716939819683840
2021-04-30 03:25:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792084463527436288
2021-04-30 03:01:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6793518992289005568
2021-04-28 10:06:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792339236239527936
2021-04-28 04:47:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792651846122057728
2021-04-28 04:44:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6792800015921254401
2021-04-28 03:10:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792672095294767104
2021-04-27 19:18:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791671447963230208
2021-04-27 19:16:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6789257748778496000
2021-04-27 19:10:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792802613210492928
2021-04-27 19:06:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6792842240856244224
2021-04-27 17:54:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792731684866449408
2021-04-27 04:39:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792514463653347328
2021-04-26 12:15:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792372727727714304
2021-04-26 06:45:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792286774581309440
2021-04-26 03:24:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792022270215774208
2021-04-25 16:34:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790482131811389440
2021-04-24 15:55:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790603923901177856
2021-04-24 15:55:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6787331021630144512
2021-04-24 15:55:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6790619163154022400
2021-04-24 15:55:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791662745453498368
2021-04-24 15:54:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791257803836141568
2021-04-24 15:54:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785940542523088896
2021-04-24 15:54:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6786250525739429888
2021-04-24 15:54:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791261031223169024
2021-04-24 15:54:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790564435325972480
2021-04-24 15:54:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6791664812553207809
2021-04-24 15:53:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791417010766000128
2021-04-24 15:53:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6782261747425402880
2021-04-24 15:53:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6790273538151456768
2021-04-24 15:53:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790305835219243008
2021-04-24 15:53:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791691096767520768
2021-04-24 15:53:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6791340585417535488
2021-04-24 15:53:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6789912197863673856
2021-04-24 15:53:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6787731987235909632
2021-04-24 15:53:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791308647898116096
2021-04-24 15:53:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790632761570029568
2021-04-24 15:53:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791732512948330496
2021-04-24 15:53:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791276272791252993
2021-04-24 15:52:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785779784585617408
2021-04-24 15:52:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790245976872411137
2021-04-24 15:52:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790930859626250240
2021-04-24 15:52:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791229396905664512
2021-04-24 15:49:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791377369270693888
2021-04-24 09:57:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791340652618670080
2021-04-24 04:42:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791223065268244480
2021-04-24 04:41:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791264382459363328
2021-04-23 05:33:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790891716963577856?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6790891716963577856%2C6791040709630672896%29
2021-04-23 05:32:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790891716963577856
2021-04-23 05:09:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790985953411518464
2021-04-21 18:42:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790512582089416705
2021-04-21 18:41:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790569755767054336
2021-04-21 18:38:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790704320514936832
2021-04-20 04:53:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6789772034441273344
2021-04-19 03:19:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6787264130869932032
2021-04-19 03:14:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785139133003124738
2021-04-19 03:13:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6788781909573947392
2021-04-19 03:12:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785758599751766016
2021-04-18 17:30:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6787271114163912704
2021-04-18 11:23:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785092711511846912
2021-04-18 09:58:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785130425523298304
2021-04-16 04:39:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6787843997030342656
2021-04-13 10:41:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6767005563164360704
2021-04-13 09:39:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6787254624828080128
2021-04-12 05:28:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6786769280471056384
2021-04-12 05:03:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6786989150907219968
